depth,branching,size,growth_30m,burstiness,label,event,root_id
2,17,24,23,0.5613,1,sydneysiege,544343367279456256
3,17,21,18,0.4063,1,sydneysiege,544446828654366720
1,4,5,2,0.1036,1,sydneysiege,544422678119981056
1,3,4,3,0.1207,1,sydneysiege,544302851158470657
4,12,16,11,0.1898,1,sydneysiege,544305540286148609
3,14,22,12,0.5546,1,sydneysiege,544378515378814977
2,19,22,16,0.2452,1,sydneysiege,544492209861836800
2,8,12,9,0.2537,1,sydneysiege,544290780991725568
2,8,10,9,0.4712,1,sydneysiege,544512064694546432
4,20,27,23,0.3599,1,sydneysiege,544492053900836864
2,16,18,6,0.3686,1,sydneysiege,544377502563459072
19,12,175,25,0.5553,1,sydneysiege,544430771688439808
4,14,20,12,0.1333,1,sydneysiege,544273050188148736
4,17,23,20,0.4272,1,sydneysiege,544511676088066048
3,7,11,4,0.3464,1,sydneysiege,544287796719288321
16,4,49,16,0.7262,1,sydneysiege,544384041391517697
16,14,92,18,0.4394,1,sydneysiege,544454229960974336
3,14,18,14,0.4675,1,sydneysiege,544316576645017600
7,14,28,23,0.5994,1,sydneysiege,544511811404705792
1,8,9,8,0.433,1,sydneysiege,544511736465072128
3,14,19,14,0.4575,1,sydneysiege,544272134764122112
2,6,8,7,0.344,1,sydneysiege,544515446100090881
15,8,55,2,0.4236,1,sydneysiege,544349042952916993
3,9,13,8,0.4274,1,sydneysiege,544271069146656768
6,12,37,18,0.5668,1,sydneysiege,544328894812549121
1,5,6,4,0.1864,1,sydneysiege,544390017930383360
3,10,17,9,0.4075,1,sydneysiege,544358920869789696
1,1,2,1,0.0,1,sydneysiege,544287425380360193
2,2,4,1,0.026,1,sydneysiege,544446282559799296
1,3,4,4,-0.2726,1,sydneysiege,544513557912879105
2,15,18,12,0.5704,1,sydneysiege,544373694068686848
1,18,19,19,-0.0054,1,sydneysiege,544517264725516288
4,7,12,8,0.4403,1,sydneysiege,544305913260433408
2,15,18,13,0.2883,1,sydneysiege,544288681021145090
2,15,18,13,0.2668,1,sydneysiege,544377870554898432
1,4,5,5,-0.2071,1,sydneysiege,544294639805923328
3,15,20,7,0.3431,1,sydneysiege,544310853613281281
5,10,22,18,0.2105,1,sydneysiege,544492843499540480
3,13,19,14,0.2796,1,sydneysiege,544353918315397121
1,5,6,6,0.0351,1,sydneysiege,544384255825289216
3,18,27,22,0.4653,1,sydneysiege,544388329094270976
0,0,1,1,0.0,1,sydneysiege,544353600273518592
1,8,9,8,-0.0982,1,sydneysiege,544271284796784640
2,9,11,2,0.1366,0,sydneysiege,544483913830531073
1,15,16,6,0.1449,0,sydneysiege,544453564718804992
3,14,20,9,-0.1038,0,sydneysiege,544375969687953410
2,9,11,5,0.3659,0,sydneysiege,544333302178799617
2,2,4,2,-0.1434,0,sydneysiege,544420432099545089
1,4,5,5,0.1961,0,sydneysiege,544492372088717312
2,19,21,21,0.3227,0,sydneysiege,544323450270392322
4,21,31,19,0.4357,0,sydneysiege,544384825332101120
2,15,17,15,0.4985,0,sydneysiege,544467005655748608
3,8,12,12,-0.3069,0,sydneysiege,544427753785659393
3,17,21,18,0.3631,0,sydneysiege,544497307933474816
0,0,1,1,0.0,0,sydneysiege,544415318345396224
1,3,4,2,-0.4622,0,sydneysiege,544483404528775168
9,12,26,14,0.1235,0,sydneysiege,544288968624578560
8,7,18,1,0.2777,0,sydneysiege,544395106426425345
14,9,38,14,0.2908,0,sydneysiege,544446667312091136
4,2,6,2,0.2058,0,sydneysiege,544506347438735361
10,12,49,25,0.5037,0,sydneysiege,544276027644850176
3,11,20,9,0.2685,0,sydneysiege,544494312206000128
1,18,19,19,-0.0336,0,sydneysiege,544306591235710976
8,16,47,15,0.7145,0,sydneysiege,544424261163569152
1,18,19,19,0.1701,0,sydneysiege,544449632131375104
10,14,81,25,0.7381,0,sydneysiege,544283714751328256
5,11,17,7,-0.1017,0,sydneysiege,544465934149513216
1,10,11,8,0.1207,0,sydneysiege,544356213837017089
1,7,8,5,0.2371,0,sydneysiege,544365130138808321
6,12,24,24,0.1842,0,sydneysiege,544393889113600000
3,19,28,18,0.5813,0,sydneysiege,544415105358643200
2,8,10,10,-0.3827,0,sydneysiege,544294274674593792
5,17,29,17,0.5952,0,sydneysiege,544394005182963712
3,15,21,20,0.281,0,sydneysiege,544434195469045761
2,6,9,7,0.3594,0,sydneysiege,544301313459101696
3,15,34,30,0.6798,0,sydneysiege,544310166242734080
7,19,47,42,0.7015,0,sydneysiege,544301149348982784
4,14,23,17,0.5046,0,sydneysiege,544447054034919424
1,11,12,10,0.3324,0,sydneysiege,544312732443348995
3,5,12,3,0.3644,0,sydneysiege,544299273664593920
3,13,18,12,0.0671,0,sydneysiege,544470708093747202
9,8,27,15,0.4081,0,sydneysiege,544405761925738496
1,1,2,1,0.0,0,sydneysiege,544372384690872321
6,15,22,6,0.464,0,sydneysiege,544446973667860480
1,4,5,5,0.1227,0,sydneysiege,544301589931241472
7,10,51,40,0.7136,0,sydneysiege,544275733607366656
4,18,28,26,0.6152,0,sydneysiege,544513035118075904
19,18,83,37,0.5241,0,sydneysiege,544518337498058753
0,0,1,1,0.0,0,sydneysiege,544401577113845760
0,0,1,1,0.0,0,sydneysiege,544428008258297856
2,11,13,11,0.2273,0,sydneysiege,544520802339917824
3,11,21,12,0.1178,0,sydneysiege,544423787949600768
5,18,40,14,0.7066,0,sydneysiege,544496062321664001
2,17,19,18,0.4221,0,sydneysiege,544483003758419969
8,10,27,25,0.3509,0,sydneysiege,544521948924248066
19,13,38,3,0.4021,0,sydneysiege,544389770009276416
3,16,24,24,0.0124,0,sydneysiege,544515215576948736
2,18,21,19,0.6219,0,sydneysiege,544516478821613569
0,0,1,1,0.0,0,sydneysiege,544484477930467328
11,5,41,28,0.333,0,sydneysiege,544453205682556928
1,18,19,18,-0.0414,0,sydneysiege,544303499756855297
7,13,56,22,0.4919,0,sydneysiege,544411992279093248
2,16,19,9,0.1365,0,sydneysiege,544360851646709760
5,7,17,9,0.5633,0,sydneysiege,544393165101613056
4,6,10,6,0.4534,0,sydneysiege,544367862211952641
2,17,19,12,0.0815,0,sydneysiege,544465040666288129
4,11,16,11,0.3792,0,sydneysiege,544429942323167233
7,10,39,11,0.5845,0,sydneysiege,544299029601861632
3,14,19,15,0.4557,0,sydneysiege,544494721872433152
6,10,29,14,0.6428,0,sydneysiege,544317474498703360
3,10,14,12,0.467,0,sydneysiege,544519486167330817
1,4,5,5,-0.2561,0,sydneysiege,544437156505067520
3,8,14,2,0.278,0,sydneysiege,544309497041133568
1,16,17,14,0.5442,0,sydneysiege,544296373466562560
2,17,19,19,-0.0387,0,sydneysiege,544443259804598272
2,5,7,3,0.0685,0,sydneysiege,544348392944463872
1,3,4,1,0.1258,0,sydneysiege,544482233038286848
1,17,18,3,0.2578,0,sydneysiege,544475905926524928
3,15,23,23,0.408,0,sydneysiege,544301338935312384
0,0,1,1,0.0,0,sydneysiege,544439077756755969
2,7,11,5,0.4648,0,sydneysiege,544287902079803392
3,15,19,6,0.5085,0,sydneysiege,544483951524737024
3,13,19,8,0.2151,0,sydneysiege,544465890218369024
7,8,16,10,0.0603,0,sydneysiege,544337689676636161
3,14,23,17,0.4934,0,sydneysiege,544336585052160001
2,9,11,3,0.3937,0,sydneysiege,544442448965947392
2,8,10,6,0.405,0,sydneysiege,544288856263360512
3,6,14,7,0.2983,0,sydneysiege,544462918465503233
1,6,7,2,0.0903,0,sydneysiege,544508035113439232
7,6,26,9,0.3658,0,sydneysiege,544337383215226880
6,9,20,2,0.4223,0,sydneysiege,544515671347200001
2,19,24,20,0.5143,0,sydneysiege,544329431998038016
3,12,19,16,0.2749,0,sydneysiege,544495155198181376
1,10,11,7,0.2058,0,sydneysiege,544508313220567041
1,6,7,7,0.0501,0,sydneysiege,544309943533600769
6,14,36,10,0.2874,0,sydneysiege,544410900854091776
0,0,1,1,0.0,0,sydneysiege,544351179044425729
1,1,2,2,0.0,0,sydneysiege,544518445870497793
15,8,31,14,0.0073,0,sydneysiege,544443154964152320
9,6,22,22,-0.0083,0,sydneysiege,544337816298070017
3,19,35,21,0.6394,0,sydneysiege,544298663061643264
2,9,11,7,0.2333,0,sydneysiege,544295871592951808
1,14,15,15,0.2644,0,sydneysiege,544401367540834304
5,18,24,20,0.2507,0,sydneysiege,544427543336464384
3,19,22,22,0.3556,0,sydneysiege,544308888628387840
2,15,17,16,0.0466,0,sydneysiege,544327278469988352
4,10,16,13,0.3927,0,sydneysiege,544294618758520832
17,13,71,24,0.652,0,sydneysiege,544340812448804864
0,0,1,1,0.0,0,sydneysiege,544477404342018048
1,11,12,3,0.2184,0,sydneysiege,544325938826076161
3,10,15,11,0.2595,0,sydneysiege,544319450569134081
13,16,61,8,0.6542,0,sydneysiege,544508725420380160
9,4,21,7,0.5418,0,sydneysiege,544435030127161344
1,18,19,19,0.1318,0,sydneysiege,544520379176599552
4,14,19,6,0.4898,0,sydneysiege,544458083129229312
1,15,16,14,0.5666,0,sydneysiege,544450560460480512
2,15,21,14,0.4469,0,sydneysiege,544393723099238400
1,1,2,1,0.0,0,sydneysiege,544487579048222721
11,5,26,20,0.3245,0,sydneysiege,544520434767503361
5,17,24,12,0.2951,0,sydneysiege,544380441210277888
4,5,13,2,-0.0118,0,sydneysiege,544415156659175424
3,17,24,10,0.3369,0,sydneysiege,544366723067957249
7,17,35,7,0.4188,0,sydneysiege,544290967369428992
1,15,16,10,0.1488,0,sydneysiege,544363222296297473
7,17,25,18,0.5532,0,sydneysiege,544480083982168064
2,18,22,20,0.4942,0,sydneysiege,544310691600302080
0,0,1,1,0.0,0,sydneysiege,544433367765110784
4,13,17,12,0.4643,0,sydneysiege,544331022104395777
2,14,16,5,0.2382,0,sydneysiege,544504954334224384
5,11,20,4,0.5398,0,sydneysiege,544313008642461697
5,11,20,15,0.3341,0,sydneysiege,544323358327070720
4,12,16,1,0.4683,0,sydneysiege,544427042616254465
2,2,4,4,-0.1434,0,sydneysiege,544516164333080577
2,5,7,6,0.1667,0,sydneysiege,544520615441756162
2,10,12,10,0.1049,0,sydneysiege,544409400941625344
2,16,18,12,0.5005,0,sydneysiege,544497191155290112
5,4,10,2,0.4088,0,sydneysiege,544411561205301248
5,10,36,13,0.5205,0,sydneysiege,544466903364673536
2,14,17,13,0.3033,0,sydneysiege,544332519861022720
9,9,42,26,0.6244,0,sydneysiege,544416939867529216
1,17,18,17,0.3785,0,sydneysiege,544308031446872065
0,0,1,1,0.0,0,sydneysiege,544467822168920064
2,13,15,8,0.2617,0,sydneysiege,544480905532669952
1,5,6,4,0.0242,0,sydneysiege,544402024524038144
2,14,17,11,0.2868,0,sydneysiege,544395613043818496
2,3,7,1,0.2092,0,sydneysiege,544423869981802496
4,7,12,7,0.088,0,sydneysiege,544464812621578243
7,11,32,22,0.6226,0,sydneysiege,544410806167678976
10,13,25,12,0.4408,0,sydneysiege,544515517546254338
2,8,10,8,0.1825,0,sydneysiege,544291966536523776
1,4,5,4,0.1871,0,sydneysiege,544443377643954176
5,10,39,3,0.5773,0,sydneysiege,544306616137293824
3,4,8,7,0.3872,0,sydneysiege,544496602262806528
4,13,20,20,-0.165,0,sydneysiege,544343625069379584
1,7,8,7,0.2265,0,sydneysiege,544503217107648513
1,9,10,5,0.4072,0,sydneysiege,544462438310375425
2,8,10,8,0.3628,0,sydneysiege,544309283048144897
5,19,32,20,0.578,0,sydneysiege,544284526684286976
2,2,4,1,0.0519,0,sydneysiege,544410895602839552
1,4,5,2,0.0384,0,sydneysiege,544428082749132800
0,0,1,1,0.0,0,sydneysiege,544414028752121856
6,15,29,18,0.6389,0,sydneysiege,544494408515608576
3,12,20,5,0.1514,0,sydneysiege,544314020539289600
2,18,23,8,0.4546,0,sydneysiege,544307589245587457
2,9,13,9,0.025,0,sydneysiege,544440749387808768
1,5,6,3,0.0352,0,sydneysiege,544293261506928640
2,18,21,18,0.1964,0,sydneysiege,544372701285351424
2,14,20,14,0.0323,0,sydneysiege,544345939054710785
1,12,13,7,0.4366,0,sydneysiege,544336572141694976
0,0,1,1,0.0,0,sydneysiege,544331918506872832
4,5,9,9,0.2018,0,sydneysiege,544337283801829376
2,19,21,16,0.2176,0,sydneysiege,544279950929321984
2,10,12,6,0.3392,0,sydneysiege,544448652886818816
3,5,8,3,0.4048,0,sydneysiege,544415816851021824
2,17,20,19,-0.0363,0,sydneysiege,544512078518968320
1,19,20,20,0.2777,0,sydneysiege,544518088117329920
1,16,17,12,0.4672,0,sydneysiege,544297247567917056
1,8,9,7,0.0709,0,sydneysiege,544316978278592512
6,12,20,10,0.2049,0,sydneysiege,544459137674125312
3,6,9,7,0.126,0,sydneysiege,544435863946416129
4,11,18,3,0.237,0,sydneysiege,544286833362747392
2,6,9,8,0.44,0,sydneysiege,544442206832963584
3,18,24,20,0.5789,0,sydneysiege,544395804190855168
1,19,20,11,0.3832,0,sydneysiege,544301961638457344
5,12,26,13,0.2072,0,sydneysiege,544323127522906112
1,2,3,2,-0.2063,0,sydneysiege,544403526773125120
19,4,65,34,0.6096,0,sydneysiege,544487672145018880
14,9,65,7,0.5336,0,sydneysiege,544452299641192448
1,6,7,5,0.1486,0,sydneysiege,544459726948286464
6,16,28,8,0.0325,0,sydneysiege,544391790615605249
1,12,13,11,0.3808,0,sydneysiege,544470398881259520
6,13,27,26,0.0137,0,sydneysiege,544419416578850818
1,9,10,9,0.4601,0,sydneysiege,544381029537312769
1,1,2,1,0.0,0,sydneysiege,544420963429797889
13,10,60,18,0.5352,0,sydneysiege,544400809182523392
1,10,11,9,0.2702,0,sydneysiege,544406665223999488
4,6,10,5,0.2333,0,sydneysiege,544292798887784449
5,11,25,23,0.4789,0,sydneysiege,544280391226761218
3,11,19,14,0.5371,0,sydneysiege,544301925735202816
16,5,60,43,0.3737,0,sydneysiege,544425492971941888
2,11,13,11,0.0924,0,sydneysiege,544518036255150080
1,4,5,5,-0.169,0,sydneysiege,544518044643770368
2,13,20,14,0.4694,0,sydneysiege,544389506569220096
1,1,2,2,0.0,0,sydneysiege,544494273924562944
2,15,18,4,0.5692,0,sydneysiege,544437117963616256
2,7,9,9,-0.0293,0,sydneysiege,544520690490417152
5,12,40,23,0.2925,0,sydneysiege,544334394912014336
3,6,10,6,0.1377,0,sydneysiege,544435176479027200
4,18,26,22,0.5411,0,sydneysiege,544503881527742464
2,18,20,18,0.12,0,sydneysiege,544404937380093952
2,6,8,4,-0.0889,0,sydneysiege,544493536771854336
2,17,21,19,0.5808,0,sydneysiege,544504859290906624
1,4,5,5,0.0427,0,sydneysiege,544365585417527296
1,18,19,19,0.3095,0,sydneysiege,544298354029506560
10,15,30,8,0.4513,0,sydneysiege,544384680376532992
2,11,18,12,0.3574,0,sydneysiege,544317139323473920
9,6,16,2,0.3185,0,sydneysiege,544426670095368192
3,19,22,21,0.174,0,sydneysiege,544408293192368128
1,3,4,2,-0.2977,0,sydneysiege,544443266926931968
1,15,16,8,0.3499,0,sydneysiege,544350803125735424
1,4,5,2,-0.0455,0,sydneysiege,544429350376861696
2,6,8,6,0.22,0,sydneysiege,544293770926120960
2,16,19,10,0.4236,0,sydneysiege,544495167836016640
5,9,26,11,0.6527,0,sydneysiege,544432946841538560
5,17,37,28,0.5714,0,sydneysiege,544419497667751937
2,18,21,11,0.315,0,sydneysiege,544404673357021184
6,8,30,18,0.1736,0,sydneysiege,544369501857263616
9,8,20,19,0.0853,0,sydneysiege,544406902990323712
15,15,72,24,0.5331,0,sydneysiege,544457324211879937
3,6,11,3,0.2621,0,sydneysiege,544415616753745920
5,19,26,20,0.5194,0,sydneysiege,544519024156360704
12,13,106,31,0.6131,0,sydneysiege,544407393451646976
5,11,30,17,0.551,0,sydneysiege,544502782267752449
1,6,7,6,0.3434,0,sydneysiege,544492465185898496
5,12,18,9,0.3276,0,sydneysiege,544519486498676736
1,18,19,18,0.0347,0,sydneysiege,544519849507307520
5,9,20,4,0.256,0,sydneysiege,544377326122057728
19,12,44,8,0.4699,0,sydneysiege,544432661419155456
2,18,20,20,0.3755,0,sydneysiege,544282250503012352
3,6,10,5,0.4486,0,sydneysiege,544494787168972800
1,8,9,4,-0.0057,0,sydneysiege,544427255439425536
19,19,134,107,0.7136,0,sydneysiege,544286688436969472
16,12,71,39,0.5122,0,sydneysiege,544282393801007104
9,9,27,12,0.4371,0,sydneysiege,544466920880492544
13,10,55,6,0.4771,0,sydneysiege,544324741239037952
2,9,11,7,0.2219,0,sydneysiege,544479045149130753
3,14,21,21,-0.0713,0,sydneysiege,544314301067304960
3,3,6,6,-0.3135,0,sydneysiege,544357264333615104
4,13,21,8,0.0949,0,sydneysiege,544513510450155520
3,14,20,20,-0.009,0,sydneysiege,544499931101548544
2,15,17,13,0.4044,0,sydneysiege,544499892010635264
1,19,20,20,0.2148,0,sydneysiege,544440498594017280
3,18,21,21,0.3517,0,sydneysiege,544472800379940864
1,5,6,2,-0.0433,0,sydneysiege,544436172999495680
9,13,67,21,0.4666,0,sydneysiege,544336736948473856
1,7,8,6,0.337,0,sydneysiege,544515781367582720
19,8,133,37,0.8048,0,sydneysiege,544399562866053120
7,14,25,24,-0.0595,0,sydneysiege,544440724192628736
5,14,24,18,0.5955,0,sydneysiege,544495737770618880
2,16,19,19,-0.0117,0,sydneysiege,544369653015801856
19,12,57,35,0.7533,0,sydneysiege,544346261365600257
2,12,16,9,0.2512,0,sydneysiege,544429514525507585
4,9,17,17,0.0402,0,sydneysiege,544292342430449664
9,6,28,12,0.1913,0,sydneysiege,544345465311879170
10,7,41,19,0.3489,0,sydneysiege,544393766287970304
3,4,9,6,0.4424,0,sydneysiege,544482745637158912
2,18,20,4,0.4103,0,sydneysiege,544402515085623296
0,0,1,1,0.0,0,sydneysiege,544477019472289792
3,6,11,8,0.3212,0,sydneysiege,544398512931086336
1,3,4,3,0.0919,0,sydneysiege,544518415952539649
5,14,24,12,0.1865,0,sydneysiege,544409869990633473
3,5,8,4,0.114,0,sydneysiege,544449039433883650
17,14,148,58,0.6435,0,sydneysiege,544401106617786370
6,12,31,5,0.5967,0,sydneysiege,544499780479893504
6,16,22,14,-0.0001,0,sydneysiege,544313592477384704
2,13,19,18,0.5961,0,sydneysiege,544284483453595648
9,18,38,16,0.1805,0,sydneysiege,544444261027299328
11,12,58,23,0.5919,0,sydneysiege,544396816083468290
0,0,1,1,0.0,0,sydneysiege,544458445764968448
2,18,21,19,0.5962,0,sydneysiege,544459886365376515
3,19,22,21,0.5813,0,sydneysiege,544410050572582912
1,1,2,2,0.0,0,sydneysiege,544436750097973250
6,5,21,14,0.4866,0,sydneysiege,544319905076903936
2,17,19,14,0.1948,0,sydneysiege,544288009747566592
2,1,3,2,-0.0011,0,sydneysiege,544288302254137345
1,5,6,5,0.2533,0,sydneysiege,544325896661114881
2,16,20,16,0.489,0,sydneysiege,544478071340806146
2,4,6,6,0.0462,0,sydneysiege,544416582256967680
4,14,24,16,0.2838,0,sydneysiege,544427333969805312
1,1,2,2,0.0,0,sydneysiege,544469768745398272
7,9,20,19,0.3193,0,sydneysiege,544319667364708352
1,16,17,11,0.5302,0,sydneysiege,544500883963518976
4,13,26,17,0.6195,0,sydneysiege,544330174351679489
4,14,23,15,-0.1349,0,sydneysiege,544476533302505472
1,5,6,5,0.2137,0,sydneysiege,544373513407062016
4,11,17,8,0.322,0,sydneysiege,544312065637097472
6,10,20,14,0.0159,0,sydneysiege,544501464849059840
4,8,21,18,0.2045,0,sydneysiege,544352649978843136
0,0,1,1,0.0,0,sydneysiege,544464445787750401
1,2,3,3,-0.8186,0,sydneysiege,544515546633355264
2,3,5,4,-0.0375,0,sydneysiege,544359670480379905
4,12,22,10,0.4917,0,sydneysiege,544313132865159169
1,1,2,2,0.0,0,sydneysiege,544281012708970497
0,0,1,1,0.0,0,sydneysiege,544492919567417344
4,14,26,10,0.4452,0,sydneysiege,544472530921480192
1,9,10,3,0.1474,0,sydneysiege,544341255174356992
7,15,27,20,0.3845,0,sydneysiege,544471218951581696
2,16,19,5,0.1427,0,sydneysiege,544383649131806722
6,19,43,41,0.7181,0,sydneysiege,544346361101963265
1,18,19,15,0.2539,0,sydneysiege,544427216516698113
1,6,7,5,0.205,0,sydneysiege,544301012492632064
3,12,19,15,0.596,0,sydneysiege,544389493273276416
1,8,9,7,0.4414,0,sydneysiege,544520795511611392
5,12,19,16,0.5481,0,sydneysiege,544513407400304640
6,10,35,30,0.6148,0,sydneysiege,544301449845305344
1,3,4,4,-0.1273,0,sydneysiege,544427938372792321
2,18,22,20,0.3466,0,sydneysiege,544484515742482432
3,15,24,3,0.3835,0,sydneysiege,544482559900393472
1,4,5,2,0.2069,0,sydneysiege,544494058287423489
3,14,22,12,0.4348,0,sydneysiege,544488899100147713
2,17,19,13,0.4407,0,sydneysiege,544290995462889472
1,6,7,4,0.3384,0,sydneysiege,544363471660277760
1,7,8,5,0.036,0,sydneysiege,544282714237448192
4,6,11,11,0.0244,0,sydneysiege,544298507868200961
4,11,23,13,0.4841,0,sydneysiege,544346107900207105
19,11,117,47,0.2441,0,sydneysiege,544317301064208384
2,5,8,4,0.254,0,sydneysiege,544323086841954304
4,12,33,22,0.5071,0,sydneysiege,544508543152304128
5,18,36,28,0.5166,0,sydneysiege,544298334354411521
1,18,19,13,-0.1829,0,sydneysiege,544389986809036800
4,17,24,21,0.2798,0,sydneysiege,544477048048082945
1,3,4,2,-0.4316,0,sydneysiege,544414634308939776
1,6,7,5,0.1485,0,sydneysiege,544457877688430593
14,14,47,42,0.3327,0,sydneysiege,544456216907636736
1,19,20,20,0.0375,0,sydneysiege,544505129810944001
2,3,5,2,0.1551,0,sydneysiege,544444189078208512
19,15,342,12,0.8047,0,sydneysiege,544332847050670080
2,7,9,4,0.2727,0,sydneysiege,544429467968339970
15,13,48,25,0.3286,0,sydneysiege,544495066258362368
1,12,13,1,0.0775,0,sydneysiege,544418204508893184
1,5,6,5,0.2866,0,sydneysiege,544514249356484608
1,4,5,1,-0.09,0,sydneysiege,544436666661085184
5,14,28,3,0.3132,0,sydneysiege,544298959993200640
18,7,53,33,0.2652,0,sydneysiege,544389911630340096
2,4,6,4,0.1325,0,sydneysiege,544520990538358784
6,12,26,9,0.4757,0,sydneysiege,544486142763347969
2,18,20,15,0.3896,0,sydneysiege,544519284740079616
5,18,31,14,0.5599,0,sydneysiege,544376469279875072
2,11,13,8,0.2689,0,sydneysiege,544506678922977280
1,8,9,5,0.2352,0,sydneysiege,544459882075017216
7,15,24,9,0.2637,0,sydneysiege,544439380329644032
1,11,12,2,-0.042,0,sydneysiege,544379787246981122
3,14,19,12,0.2774,0,sydneysiege,544519396828672000
1,9,10,6,0.3646,0,sydneysiege,544328059482939392
1,6,7,2,0.0001,0,sydneysiege,544336408144781313
7,24,66,21,0.6316,0,sydneysiege,544431559320014848
2,7,9,7,0.2591,0,sydneysiege,544444148234076160
3,15,20,10,-0.0656,0,sydneysiege,544395562666037248
2,10,13,3,-0.0777,0,sydneysiege,544374569016885248
1,6,7,7,0.0363,0,sydneysiege,544519358090084354
8,8,29,6,0.1446,0,sydneysiege,544446269968908289
4,15,29,20,0.5188,0,sydneysiege,544330052796559360
2,15,20,8,0.2842,0,sydneysiege,544420067774316544
6,8,16,16,0.0725,0,sydneysiege,544338698750664704
2,16,23,21,0.241,0,sydneysiege,544457904422531072
1,2,3,2,-0.0299,0,sydneysiege,544520586576547840
1,8,9,4,0.1095,0,sydneysiege,544425494763302913
19,7,132,26,0.69,0,sydneysiege,544460097146331136
1,13,14,12,0.3295,0,sydneysiege,544301609472122881
1,1,2,2,0.0,0,sydneysiege,544520344976232449
2,14,16,7,0.2127,0,sydneysiege,544421653128556544
2,11,13,6,0.2144,0,sydneysiege,544444661859749890
2,6,9,8,0.22,0,sydneysiege,544461231549992962
19,15,100,22,0.7359,0,sydneysiege,544521433473634304
8,13,48,24,0.6534,0,sydneysiege,544417680284192768
13,13,46,24,0.1628,0,sydneysiege,544467919003213824
3,6,10,3,-0.138,0,sydneysiege,544402012570284032
1,2,3,1,-0.3461,0,sydneysiege,544397240601563137
3,15,22,15,0.4196,0,sydneysiege,544495359800930304
1,2,3,3,-0.8559,0,sydneysiege,544364507342979072
4,5,12,5,0.2203,0,sydneysiege,544278202743402496
2,28,31,5,0.3685,0,sydneysiege,544329092100005888
1,19,20,20,-0.1263,0,sydneysiege,544301025079730176
19,12,87,10,0.5672,0,sydneysiege,544463778780557312
